timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-17T22:06:41,train,2443e7f5-67bb-41a6-bed0-8534ab246f83,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,136.6049936520003,0.0020858279600226,1.5269046205852708e-05,42.5,59.07011710226311,20.0,0.0016117696526805,0.0022381198460499,0.0007584450598444,0.0046083345585749,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,26.030882352941177,21.522058823529413,11.236764705882353,3.067057216868681,N,1.0,0.0,,
2026-03-17T22:06:46,eval,52c1f674-d702-44d6-a706-848fb21cb0fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5646556270003202,1.8832067240802304e-05,1.2035918265865445e-05,42.5,33.67449915338506,20.0,1.838727745625621e-05,1.4569178322000262e-05,8.650267277779575e-06,4.160672305603605e-05,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,9.4,19.5,9.6,2.5636024475097656,N,1.0,0.0,,
2026-03-17T22:08:23,train,dc9a0a8a-cca5-4c7c-bab4-bcfbaf692e0f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,94.12343899500048,0.0014413729232499,1.5313644918206502e-05,42.5,59.91754253993378,20.0,0.001110379885509,0.0015516076301739,0.0005225170462055,0.0031845045618886,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,26.00531914893617,20.72043010752688,11.959574468085108,3.28783725170379,N,1.0,0.0,,
2026-03-17T22:08:28,eval,c7f02801-d8f2-4da1-9cbd-860354d30c2a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.495970493000641,1.818051631908226e-05,1.2152991254938122e-05,42.5,34.627270022077376,20.0,1.757722528402989e-05,1.4321400346000572e-05,8.268590100002863e-06,4.016721573003333e-05,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,8.6,20.5,10.4,2.806602478027344,N,1.0,0.0,,
2026-03-17T22:11:22,train,3066096d-5927-4b67-b684-dc8fbbab93ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,170.7665528410007,0.002682068553132,1.570605313810667e-05,42.5,62.71262201442706,20.0,0.0020147485380875,0.0029628001480159,0.0009480930440666,0.0059256417301701,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,25.82117647058824,22.52647058823529,12.658823529411764,3.5109680400175205,N,1.0,0.0,,
2026-03-17T22:11:27,eval,d86ebe5c-49d9-4392-92f7-c0f05a8e1de0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.507650014000319,1.795842070309676e-05,1.1911531546666346e-05,42.5,32.730936481952966,20.0,1.770829587429906e-05,1.3638066465999216e-05,8.330165316667465e-06,3.967652765696574e-05,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,11.7,20.0,11.1,3.017627716064453,N,1.0,0.0,,
2026-03-17T22:14:24,train,9c9e9b7e-2672-4ef5-938a-7398ed5c3509,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,173.89113852500031,0.0027359822665114,1.5733879769371255e-05,42.5,62.874114204507215,20.0,0.0020517508348694,0.003027497977552,0.0009655074532277,0.0060447562656492,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,26.908092485549137,22.30635838150289,13.354335260115608,3.732920674230322,N,1.0,0.0,,
2026-03-17T22:14:28,eval,07671880-0138-4db0-9c16-c4eba971954b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4689974359998814,1.766859567269356e-05,1.202765589625916e-05,42.5,33.67335612956287,20.0,1.725161797986314e-05,1.3668899823997964e-05,8.115683455556184e-06,3.903620125941729e-05,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,12.2,20.5,11.7,3.2195701599121094,N,1.0,0.0,,
2026-03-17T22:17:40,train,122e3c5d-861a-4419-a8f9-05ff32b5ff8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,188.5979379830005,0.0029777099767547,1.5788666666244987e-05,42.5,63.2836745130668,20.0,0.0022252967180201,0.0033063526450799,0.0010471692424111,0.0065788186055112,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,25.95212765957447,22.856382978723403,13.772340425531915,3.857543113383841,N,1.0,0.0,,
2026-03-17T22:17:45,eval,ecd83243-b875-41fe-9fc2-b70308c5cc91,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4348612230005529,1.780055701777405e-05,1.2405769096296215e-05,42.5,36.72470444103197,20.0,1.684623861250493e-05,1.455723386799626e-05,7.924278244445304e-06,3.932775072494649e-05,0.0,United States,USA,iowa,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,4,Intel(R) Xeon(R) CPU @ 2.00GHz,1,2 x Tesla T4,-95.8517,41.2591,31.35062026977539,machine,10.0,21.0,12.1,3.32242202758789,N,1.0,0.0,,
